   1.00000000       23.2481861    
   2.00000000       22.8538418    
   3.00000000       22.4594975    
   4.00000000       22.0651531    
   5.00000000       21.6708088    
   6.00000000       21.2764645    
   7.00000000       20.8821201    
   8.00000000       20.4877758    
   9.00000000       20.0934315    
   10.0000000       19.6990871    
   11.0000000       19.3047428    
   12.0000000       18.9103985    
