   20.999999999999996        31.909090909090907     
   18.666096398810669        31.797952642367608     
   17.370877615822650        31.736275557463415     
   20.281207803548487        31.874862709259883     
   20.281207803548487        31.874862709259883     
   17.370877615822650        31.736275557463415     
   18.666096398810673        31.797952642367608     
   20.999999999999996        31.909090909090907     
  0.25733660023798960        5.2353916286779949     
  0.22873665652307237        4.6867011307605937     
  0.21286488518123794        4.3822008769422629     
  0.24852843166120731        5.0664067365988430     
  0.24852843166120731        5.0664067365988430     
  0.21286488518123794        4.3822008769422629     
  0.22873665652307237        4.6867011307605937     
  0.25733660023798960        5.2353916286779949     
   6.5696902944179361E-002   3.3580970484186072     
   5.8395463021874323E-002   2.6190589696992532     
   5.4343469561043752E-002   2.2089237779917208     
   6.3448216221926590E-002   3.1304891885252997     
   6.3448216221926590E-002   3.1304891885252988     
   5.4343469561043752E-002   2.2089237779917203     
   5.8395463021874330E-002   2.6190589696992537     
   6.5696902944179361E-002   3.3580970484186072     
   2.8610144579678420E-002   2.6459496618872582     
   2.5430462700389907E-002   1.8004175621906002     
   2.3665872384027894E-002   1.3311826475230302     
   2.7630870833810692E-002   2.3855439301331667     
   2.7630870833810692E-002   2.3855439301331662     
   2.3665872384027894E-002   1.3311826475230302     
   2.5430462700389910E-002   1.8004175621906011     
   2.8610144579678420E-002   2.6459496618872582     
   1.5757879677042366E-002   2.2672003348506253     
   1.4006576242501543E-002   1.3536197091143181     
   1.3034676159750571E-002  0.84662071154448537     
   1.5218515822543324E-002   1.9858371181891015     
   1.5218515822543324E-002   1.9858371181891006     
   1.3034676159750571E-002  0.84662071154448504     
   1.4006576242501546E-002   1.3536197091143189     
   1.5757879677042366E-002   2.2672003348506253     
   9.9075271843168233E-003   2.0311879008555551     
   8.8064217855378605E-003   1.0703686958807146     
   8.1953543902001692E-003  0.53715426461420435     
   9.5684103640207210E-003   1.7352762160778628     
   9.5684103640207210E-003   1.7352762160778621     
   8.1953543902001692E-003  0.53715426461420390     
   8.8064217855378622E-003   1.0703686958807155     
   9.9075271843168233E-003   2.0311879008555551     
   6.7807570965932491E-003   1.8697154805208271     
   6.0271555058061506E-003  0.87418782342642765     
   5.6089381746448706E-003  0.32171165440400334     
   6.5486639876854193E-003   1.5631143377373558     
   6.5486639876854193E-003   1.5631143377373551     
   5.6089381746448706E-003  0.32171165440400284     
   6.0271555058061506E-003  0.87418782342642865     
   6.7807570965932491E-003   1.8697154805208271     
   4.9224447091597810E-003   1.7521697203471553     
   4.3753727361424783E-003  0.73006205425253157     
   4.0717706958794432E-003  0.16283509308447713     
   4.7539582879974921E-003   1.4373825055077361     
   4.7539582879974921E-003   1.4373825055077352     
   4.0717706958794432E-003  0.16283509308447669     
   4.3753727361424792E-003  0.73006205425253268     
   4.9224447091597810E-003   1.7521697203471553     
